# Time-averaged data for fix printdipole
# TimeStep v_mytime v_totaldipolex v_totaldipoley v_totaldipolez
99160 24790.0000000000 -0.1725601714 0.9179725348 0.1386469558
99162 24790.5000000000 -0.1374326459 0.9151349403 0.1436559173
99164 24791.0000000000 -0.1527199144 0.9491046505 0.1312855863
99166 24791.5000000000 -0.1198545138 0.9836640332 0.1547379146
99168 24792.0000000000 -0.1341381793 0.9870685302 0.1185812445
99170 24792.5000000000 -0.1153257084 1.0075076562 0.1620757621
99172 24793.0000000000 -0.1384977249 1.0138789195 0.0848959730
99174 24793.5000000000 -0.1357413536 0.9966869115 0.1374062033
99176 24794.0000000000 -0.1486124789 0.9863568801 0.0923646557
99178 24794.5000000000 -0.1739630665 0.9850181478 0.1195358291
99180 24795.0000000000 -0.1641437169 0.9243835497 0.0782716249
99182 24795.5000000000 -0.2111050124 0.9338252534 0.1088654437
99184 24796.0000000000 -0.1954828919 0.8698833348 0.0791345798
99186 24796.5000000000 -0.2313935009 0.8530689903 0.1327350708
99188 24797.0000000000 -0.2137596342 0.8366335735 0.0847525978
99190 24797.5000000000 -0.2371497763 0.7853152669 0.1323024237
99192 24798.0000000000 -0.2146862787 0.8001627792 0.0864632114
99194 24798.5000000000 -0.2309310494 0.7872926904 0.1305122530
99196 24799.0000000000 -0.1811423799 0.7722445448 0.1144747815
99198 24799.5000000000 -0.2141640180 0.7891485029 0.1152358488
99200 24800.0000000000 -0.1696656193 0.7760638029 0.0824953023
99202 24800.5000000000 -0.1622980211 0.8154721544 0.1074969222
99204 24801.0000000000 -0.1570671131 0.8181408013 0.0509350822
99206 24801.5000000000 -0.1322643489 0.8260951788 0.0819154096
99208 24802.0000000000 -0.1483601492 0.8340990188 0.0139673830
99210 24802.5000000000 -0.1419506756 0.8365158075 0.0374266432
99212 24803.0000000000 -0.1474069588 0.8312564892 -0.0027111178
99214 24803.5000000000 -0.1762044206 0.8693086362 0.0056867556
99216 24804.0000000000 -0.1757466708 0.8104964848 -0.0464618588
99218 24804.5000000000 -0.2029919136 0.8496915849 0.0003770206
99220 24805.0000000000 -0.2284190836 0.8046111336 -0.0595692863
99222 24805.5000000000 -0.2405356257 0.8134478968 -0.0015978947
99224 24806.0000000000 -0.2584043633 0.8439159495 -0.0617090464
99226 24806.5000000000 -0.2962400223 0.7966599716 -0.0218605707
99228 24807.0000000000 -0.2836565243 0.8338973217 -0.0474366291
99230 24807.5000000000 -0.3235553837 0.8575670039 -0.0025336012
99232 24808.0000000000 -0.2873093888 0.8506694932 -0.0424658451
99234 24808.5000000000 -0.3256901402 0.9381081211 -0.0317142140
99236 24809.0000000000 -0.2892996870 0.9363692695 -0.0757561500
99238 24809.5000000000 -0.3023066816 0.9738874783 -0.0310361495
99240 24810.0000000000 -0.2715136872 1.0454797507 -0.0828879203
99242 24810.5000000000 -0.2859015000 1.0433420203 -0.0749113987
99244 24811.0000000000 -0.2506897659 1.1021007182 -0.1166347409
99246 24811.5000000000 -0.2599664105 1.1554842515 -0.1312563794
99248 24812.0000000000 -0.2304935093 1.1233312854 -0.1316340453
99250 24812.5000000000 -0.2488901446 1.2054030743 -0.1560817026
99252 24813.0000000000 -0.2098383410 1.1592378866 -0.1776792651
99254 24813.5000000000 -0.2530796828 1.1668476596 -0.1727269519
99256 24814.0000000000 -0.2091945191 1.2007799983 -0.1928964395
99258 24814.5000000000 -0.2548323958 1.1481620091 -0.1799238418
99260 24815.0000000000 -0.2141872924 1.1558312469 -0.1981362740
99262 24815.5000000000 -0.2517255112 1.1335388352 -0.2153111903
99264 24816.0000000000 -0.2245896549 1.0953533161 -0.2037755081
99266 24816.5000000000 -0.2336185664 1.1341223912 -0.2028057552
99268 24817.0000000000 -0.2180804506 1.1034822541 -0.2186876520
99270 24817.5000000000 -0.2186093251 1.0870982625 -0.2303329721
99272 24818.0000000000 -0.1890706975 1.1200135150 -0.2409168730
99274 24818.5000000000 -0.1686849522 1.0942039258 -0.2376784344
99276 24819.0000000000 -0.1342765063 1.1238067770 -0.2563776094
99278 24819.5000000000 -0.1235759009 1.1411518406 -0.2675157701
99280 24820.0000000000 -0.0663315648 1.1209385768 -0.2799008336
99282 24820.5000000000 -0.0699241099 1.1575188538 -0.2837203851
99284 24821.0000000000 -0.0130013262 1.1252002157 -0.2715185843
99286 24821.5000000000 -0.0082614223 1.1399308450 -0.2868122663
99288 24822.0000000000 0.0272711019 1.1339256489 -0.2803788920
99290 24822.5000000000 0.0424435776 1.1026758769 -0.2852775971
99292 24823.0000000000 0.0544191986 1.1295750719 -0.2564461286
99294 24823.5000000000 0.0661128554 1.0660186385 -0.2613829441
99296 24824.0000000000 0.0756010384 1.0633006778 -0.2353668272
99298 24824.5000000000 0.0690464108 1.0394145280 -0.2602033486
99300 24825.0000000000 0.0720429689 1.0402680785 -0.2054649793
99302 24825.5000000000 0.0887453157 1.0407436450 -0.2096745855
99304 24826.0000000000 0.0776391594 1.0253840998 -0.1874783744
99306 24826.5000000000 0.0960371705 1.0043719461 -0.1902270350
99308 24827.0000000000 0.0950625493 1.0757082694 -0.1678720854
99310 24827.5000000000 0.1077370131 1.0656901193 -0.1718922628
99312 24828.0000000000 0.1165807304 1.1027494768 -0.1307948700
99314 24828.5000000000 0.1455718234 1.1322811071 -0.1507631477
99316 24829.0000000000 0.1493197541 1.1381541427 -0.1143753030
99318 24829.5000000000 0.1846978272 1.2018593069 -0.1114106158
99320 24830.0000000000 0.1785961009 1.2164750609 -0.0858420375
99322 24830.5000000000 0.2194304701 1.2441742207 -0.0736713847
99324 24831.0000000000 0.2183386432 1.2629023893 -0.0669389394
99326 24831.5000000000 0.2509985754 1.2552784221 -0.0428436946
99328 24832.0000000000 0.2354565768 1.2879260845 -0.0071564652
99330 24832.5000000000 0.2618537682 1.2777576676 0.0039011892
99332 24833.0000000000 0.2617507453 1.2760080331 0.0260203001
99334 24833.5000000000 0.2462477295 1.2560659626 0.0348619323
99336 24834.0000000000 0.2603882517 1.2570559616 0.0708822976
99338 24834.5000000000 0.2396958971 1.2595997621 0.0863929296
99340 24835.0000000000 0.2481838362 1.2074924696 0.0965919308
99342 24835.5000000000 0.2154140976 1.2243896330 0.0990444366
99344 24836.0000000000 0.2352826096 1.2191098151 0.1193913347
99346 24836.5000000000 0.2045878643 1.2086563596 0.1344340492
99348 24837.0000000000 0.2270151702 1.2240741555 0.1612083141
99350 24837.5000000000 0.2283143772 1.1855276719 0.1604251289
99352 24838.0000000000 0.2187178619 1.1999410703 0.1600726041
99354 24838.5000000000 0.2386956705 1.2076271414 0.1868014841
99356 24839.0000000000 0.2326185985 1.1881415177 0.1989609935
99358 24839.5000000000 0.2662035096 1.1929246481 0.2169394353
99360 24840.0000000000 0.2624138063 1.1776385910 0.2183380587
99362 24840.5000000000 0.2695326123 1.1461462510 0.2328946787
99364 24841.0000000000 0.2606436830 1.1575936478 0.2525512084
99366 24841.5000000000 0.3001039724 1.1268356153 0.2643491598
99368 24842.0000000000 0.2649109712 1.0845487505 0.2742719562
99370 24842.5000000000 0.2861813109 1.0843370707 0.2773243078
99372 24843.0000000000 0.2404573017 1.0356069263 0.2871868921
99374 24843.5000000000 0.2627802537 1.0302120730 0.2939563126
99376 24844.0000000000 0.2151828124 0.9936021979 0.2913947470
99378 24844.5000000000 0.2214510554 0.9697152151 0.3075753748
99380 24845.0000000000 0.1664730769 0.9742710772 0.2854400883
99382 24845.5000000000 0.1831896935 0.9352265854 0.3148108675
99384 24846.0000000000 0.1208641073 0.9324635662 0.2961381561
99386 24846.5000000000 0.1506039964 0.9297587234 0.3001365243
99388 24847.0000000000 0.0892567634 0.9298716076 0.2886813786
99390 24847.5000000000 0.0969700835 0.9580550333 0.3021620653
99392 24848.0000000000 0.0853557056 0.9285850236 0.2918511464
99394 24848.5000000000 0.0866366126 0.9477623140 0.2900402996
99396 24849.0000000000 0.0685767380 0.9632074619 0.2721936690
99398 24849.5000000000 0.0622218257 0.9520912205 0.2805098145
99400 24850.0000000000 0.0729634096 0.9917799398 0.2819531514
99402 24850.5000000000 0.0706753718 0.9422698309 0.2594574854
99404 24851.0000000000 0.0744364466 0.9585437058 0.2628288529
99406 24851.5000000000 0.0454067561 0.9767475865 0.2262447761
99408 24852.0000000000 0.0692175437 0.9214608949 0.2613151671
99410 24852.5000000000 0.0543575124 0.9419745860 0.2281061131
99412 24853.0000000000 0.0489273454 0.8794143789 0.2508935251
99414 24853.5000000000 0.0245518081 0.8713679328 0.1937956641
99416 24854.0000000000 0.0216334661 0.8718620115 0.2213446995
99418 24854.5000000000 -0.0110353048 0.8016478819 0.1926225164
99420 24855.0000000000 -0.0108628015 0.7901620526 0.2082345801
99422 24855.5000000000 -0.0389128100 0.7716340477 0.1564618706
99424 24856.0000000000 -0.0499229262 0.7401557641 0.1671315297
99426 24856.5000000000 -0.0663481413 0.7447767528 0.1366581061
99428 24857.0000000000 -0.0585022418 0.6922819448 0.1540695206
99430 24857.5000000000 -0.0956943881 0.6767894478 0.0971080749
99432 24858.0000000000 -0.0838940741 0.6898118404 0.1152782827
99434 24858.5000000000 -0.1014738726 0.6734237757 0.0580942157
99436 24859.0000000000 -0.0801288850 0.6595357496 0.0775768598
99438 24859.5000000000 -0.0893969534 0.6487232741 0.0333711997
99440 24860.0000000000 -0.0894517285 0.6173781221 0.0317596828
99442 24860.5000000000 -0.0853840080 0.6534249234 0.0054216222
99444 24861.0000000000 -0.0628093125 0.6215292019 0.0068216173
99446 24861.5000000000 -0.0596484542 0.5890141362 -0.0064590852
99448 24862.0000000000 -0.0673091957 0.5876608151 -0.0104863402
99450 24862.5000000000 -0.0492759798 0.5438001794 -0.0398382048
99452 24863.0000000000 -0.0631943338 0.5562489321 -0.0254282239
99454 24863.5000000000 -0.0320505154 0.5411606510 -0.0344413826
99456 24864.0000000000 -0.0653162066 0.4923084735 -0.0448550379
99458 24864.5000000000 -0.0596178752 0.5095619441 -0.0602107642
99460 24865.0000000000 -0.0671122461 0.4889423688 -0.0675769106
99462 24865.5000000000 -0.0578103078 0.4821652208 -0.0608887194
99464 24866.0000000000 -0.0712590960 0.5043256214 -0.0811483454
99466 24866.5000000000 -0.0750093387 0.4909428202 -0.0961338600
99468 24867.0000000000 -0.1135741316 0.5349698544 -0.1114868325
99470 24867.5000000000 -0.0563952230 0.5652325211 -0.1299032722
99472 24868.0000000000 -0.1019802544 0.5677166710 -0.1084553217
99474 24868.5000000000 -0.0793730213 0.6106876752 -0.1457819302
99476 24869.0000000000 -0.0909167773 0.6488020150 -0.1134447855
99478 24869.5000000000 -0.0882187414 0.6789161121 -0.1723664045
99480 24870.0000000000 -0.0523221205 0.7218960215 -0.1078775380
99482 24870.5000000000 -0.0576294489 0.7453077959 -0.1469634968
99484 24871.0000000000 -0.0678426027 0.7361228143 -0.0802252201
99486 24871.5000000000 -0.0307893880 0.7963679933 -0.1282055558
99488 24872.0000000000 -0.0375808462 0.7764131325 -0.0429846352
99490 24872.5000000000 -0.0215818225 0.7893518630 -0.0896910905
99492 24873.0000000000 -0.0084629146 0.7959173332 -0.0272717801
99494 24873.5000000000 -0.0475885594 0.7660394821 -0.0536392637
99496 24874.0000000000 0.0067686728 0.7872097573 -0.0097562921
99498 24874.5000000000 -0.0292061121 0.7794251926 -0.0296664119
99500 24875.0000000000 -0.0139920582 0.7568007490 -0.0001778169
99502 24875.5000000000 -0.0427630292 0.7750000612 -0.0250407123
99504 24876.0000000000 -0.0341935359 0.7760835122 -0.0066056725
99506 24876.5000000000 -0.0378716736 0.7660356177 -0.0325994532
99508 24877.0000000000 -0.0329136043 0.8193485665 -0.0103548189
99510 24877.5000000000 -0.0584231838 0.8052857164 -0.0291771775
99512 24878.0000000000 -0.0293898633 0.8441026988 -0.0146760025
99514 24878.5000000000 -0.0362625483 0.8741416716 -0.0191865687
99516 24879.0000000000 -0.0124625093 0.8582453703 0.0034833232
99518 24879.5000000000 -0.0066118330 0.9082291114 0.0215803051
99520 24880.0000000000 -0.0071279417 0.9294547235 0.0365502488
99522 24880.5000000000 0.0472504032 0.9102572017 0.0489821287
99524 24881.0000000000 0.0287978915 0.9592813786 0.1000982236
99526 24881.5000000000 0.0982170259 0.9180491161 0.1037860237
99528 24882.0000000000 0.0425878250 0.9079779289 0.1545322744
99530 24882.5000000000 0.1131875346 0.9497155899 0.1866868952
99532 24883.0000000000 0.0841547094 0.8790487270 0.1830844312
99534 24883.5000000000 0.1359917447 0.8921305069 0.2256941225
99536 24884.0000000000 0.0907053613 0.8828445756 0.2314555576
99538 24884.5000000000 0.1322054992 0.8496182622 0.2488387464
99540 24885.0000000000 0.0815120545 0.8904489432 0.2569724122
99542 24885.5000000000 0.1512744157 0.8737389877 0.2585516090
99544 24886.0000000000 0.0795004306 0.8655966074 0.2537120930
99546 24886.5000000000 0.1334365407 0.9096977209 0.2740809508
99548 24887.0000000000 0.0969920830 0.9360627040 0.2510254604
99550 24887.5000000000 0.1399576219 0.9330067843 0.2768428807
99552 24888.0000000000 0.1233146481 1.0107711640 0.2490358786
99554 24888.5000000000 0.1614933730 1.0169129483 0.2901424312
99556 24889.0000000000 0.1457513818 1.0436888815 0.2733453750
99558 24889.5000000000 0.2073534229 1.1055820540 0.3106459348
99560 24890.0000000000 0.1833228888 1.0975913610 0.3077353862
99562 24890.5000000000 0.2362664469 1.1307739412 0.3263798804
99564 24891.0000000000 0.2188510890 1.1682398459 0.3489177231
99566 24891.5000000000 0.2659839280 1.1444523805 0.3773913775
99568 24892.0000000000 0.2512328708 1.1790881856 0.3668642805
99570 24892.5000000000 0.2592905403 1.1510188745 0.3870226332
99572 24893.0000000000 0.2456445181 1.1374139757 0.3864718763
99574 24893.5000000000 0.2436498964 1.1770692100 0.3863165122
99576 24894.0000000000 0.2329980905 1.1373619256 0.3866964463
99578 24894.5000000000 0.2131345883 1.1270887537 0.3695442280
99580 24895.0000000000 0.1788892066 1.1285820951 0.3430263086
99582 24895.5000000000 0.1567513215 1.1254136813 0.3359820203
99584 24896.0000000000 0.1463704663 1.1339754204 0.3033261272
99586 24896.5000000000 0.1366391420 1.1190061047 0.2987861813
99588 24897.0000000000 0.1105164998 1.1271659987 0.2504170438
99590 24897.5000000000 0.1002469721 1.1425675340 0.2552958490
99592 24898.0000000000 0.0994573136 1.1253439073 0.2255279491
99594 24898.5000000000 0.1087284987 1.1171071494 0.2245154928
99596 24899.0000000000 0.1130744850 1.1565375413 0.1985804247
99598 24899.5000000000 0.1161124207 1.1070180681 0.1895975543
99600 24900.0000000000 0.1109318234 1.1183114748 0.1850461137
99602 24900.5000000000 0.1472236245 1.1138644169 0.1840416302
99604 24901.0000000000 0.1110693838 1.0592701323 0.1730241971
99606 24901.5000000000 0.1478053032 1.0690890243 0.1589641783
99608 24902.0000000000 0.0961807202 1.0137415869 0.1647229628
99610 24902.5000000000 0.1177776236 1.0180891976 0.1346235166
99612 24903.0000000000 0.0694041554 0.9878613341 0.1407873641
99614 24903.5000000000 0.0732498217 0.9183022174 0.1101033969
99616 24904.0000000000 0.0044549015 0.9458045628 0.0922061258
99618 24904.5000000000 0.0028005526 0.9390070824 0.0662922632
99620 24905.0000000000 -0.0301974356 0.9077235005 0.0576706867
99622 24905.5000000000 -0.0578025663 0.9326686710 0.0188513080
99624 24906.0000000000 -0.0865218999 0.9135623018 0.0005287897
99626 24906.5000000000 -0.1057427068 0.9538340226 -0.0251101833
99628 24907.0000000000 -0.1125059802 0.9617746666 -0.0476492107
99630 24907.5000000000 -0.1049300410 0.9847317420 -0.0658457944
99632 24908.0000000000 -0.1300477229 1.0355178361 -0.0875590659
99634 24908.5000000000 -0.1134810799 1.0254777447 -0.0988708603
99636 24909.0000000000 -0.1325856290 1.0675458985 -0.1080388757
99638 24909.5000000000 -0.1000011200 1.1001698137 -0.1196546047
99640 24910.0000000000 -0.1218528278 1.0945668994 -0.1396366691
99642 24910.5000000000 -0.0997700035 1.1015240818 -0.1278975151
99644 24911.0000000000 -0.1407471765 1.1080198997 -0.1599471362
99646 24911.5000000000 -0.1269596961 1.1088156984 -0.1342768789
99648 24912.0000000000 -0.1639339020 1.1114077209 -0.1718681769
99650 24912.5000000000 -0.1477118365 1.0511737276 -0.1536004229
99652 24913.0000000000 -0.2157272637 1.1006294681 -0.1840046138
99654 24913.5000000000 -0.2086418726 1.0601489660 -0.1807861719
99656 24914.0000000000 -0.2424180943 1.0553509240 -0.1957929734
99658 24914.5000000000 -0.2587885083 1.0578001254 -0.2054496098
99660 24915.0000000000 -0.2760706437 1.0482912023 -0.2342756915
99662 24915.5000000000 -0.2910704171 1.0606725609 -0.2221217008
99664 24916.0000000000 -0.2980353131 1.0723091812 -0.2536900902
99666 24916.5000000000 -0.3004221645 1.0781567243 -0.2555095338
99668 24917.0000000000 -0.3036475080 1.1125158640 -0.2650770322
99670 24917.5000000000 -0.2769149663 1.0951913781 -0.2857115143
99672 24918.0000000000 -0.2964687267 1.1224374487 -0.2777434813
99674 24918.5000000000 -0.2733454150 1.1748946571 -0.2929504134
99676 24919.0000000000 -0.2794672930 1.1211775569 -0.2817313747
99678 24919.5000000000 -0.2710344140 1.1658923219 -0.2844058094
99680 24920.0000000000 -0.2619148624 1.1452403940 -0.2852694287
99682 24920.5000000000 -0.2846974467 1.1344002673 -0.2801661321
99684 24921.0000000000 -0.2602319332 1.1417387120 -0.2663848521
99686 24921.5000000000 -0.2885067057 1.1022662347 -0.2650469953
99688 24922.0000000000 -0.2931287715 1.0979363747 -0.2262114069
99690 24922.5000000000 -0.3060128532 1.0862891113 -0.2462601397
99692 24923.0000000000 -0.2952304358 1.0384524399 -0.2066213618
99694 24923.5000000000 -0.3394891003 1.0513955814 -0.2223783850
99696 24924.0000000000 -0.3024079847 1.0533677897 -0.2110395389
99698 24924.5000000000 -0.3582297877 1.0215811002 -0.1896950128
99700 24925.0000000000 -0.3129442372 1.0526218776 -0.2063019496
99702 24925.5000000000 -0.3494557091 1.0684682537 -0.1964642618
99704 24926.0000000000 -0.3223545069 1.0589905130 -0.1928736031
99706 24926.5000000000 -0.3176907803 1.1096457177 -0.2094036188
99708 24927.0000000000 -0.3247855142 1.1237741087 -0.2005986515
99710 24927.5000000000 -0.3325940656 1.1548340946 -0.2002089184
99712 24928.0000000000 -0.2978884894 1.1870108006 -0.2073497309
99714 24928.5000000000 -0.3176333538 1.2088202461 -0.1826778886
99716 24929.0000000000 -0.2842035636 1.2253977105 -0.2069995246
99718 24929.5000000000 -0.3155560040 1.2626851009 -0.1529687585
99720 24930.0000000000 -0.2926730539 1.2284532802 -0.1759412087
99722 24930.5000000000 -0.3025403457 1.2866860223 -0.1202902552
99724 24931.0000000000 -0.3018980406 1.2417603120 -0.1203929330
99726 24931.5000000000 -0.2932025171 1.2339788306 -0.0753280377
99728 24932.0000000000 -0.3039168845 1.2424566171 -0.0630754999
99730 24932.5000000000 -0.3150462834 1.2238609949 -0.0151620950
99732 24933.0000000000 -0.2952154029 1.2233980549 -0.0101224207
99734 24933.5000000000 -0.3051853615 1.1901126712 0.0402464666
99736 24934.0000000000 -0.2929129949 1.1916365497 0.0325403787
99738 24934.5000000000 -0.3087138616 1.1993353763 0.0619737998
99740 24935.0000000000 -0.2966578822 1.1894380065 0.0810504322
99742 24935.5000000000 -0.2927840243 1.2093861939 0.0722044696
